genes	brain	SP
Rhod	0.0283035496050206	0.037337446902002
Rhof	0.0365800235643241	0.0513173170637714
Rhog	0.0434183868657457	0.0625730082235485
Rhoh	0.0402613603979852	0.0398966017521879
Rhoj	0.102827703622695	0.154185856463957
Rhoq	0.201532480512118	0.284520887952482
Rhot1	0.272611726109298	0.297469143031393
Rhou	0.0853206034977589	0.0857003008832005
Rhov	0.0189595921583613	0.0245207521588243
Rhox13	0.00589709711163649	0.00679894651686529
Rhpn1	0.0537225578059696	0.0649605435804621
Rhpn2	0.0464464410106447	0.0720770052818474
Ribc1	0.0257276951104151	0.0218098199860328
Ribc2	0.0252730469605454	0.0301074717379651
Ric3	0.18953852658371	0.214161837828545
Ric8b	0.331755923662013	0.37722148793896
Rictor	0.344881539523388	0.387910194494242
Rif1	0.271517478894796	0.277448953207988
Riiad1	0.0850165797226226	0.143573771794153
Rilp	0.0235984461983969	0.0329875963485659
Rilpl1	0.122715730671763	0.152119294032188
Rilpl2	0.0801084083250247	0.0847788618127818
Rimbp2	0.374606695641215	0.463517775924353
Rimkla	0.164102888382202	0.199275164657639
Rimklb	0.307942683049231	0.302018620217782
Rims1	0.614490145139898	0.689403411734542
Rims2	0.640039146061606	0.743463704035044
Rims3	0.210111363286672	0.225336617008223
Rims4	0.210797843880902	0.224249834220506
Rin1	0.0474093345405083	0.0235582318451527
Rin2	0.156225856896361	0.208518730378854
Rin3	0.0845417675327422	0.0731591884980898
Ring1	0.0872174798076417	0.116485692914802
Rinl	0.0424669368800363	0.0832849259745283
Rint1	0.203240269790334	0.230209124292915
Riok1	0.20342866168792	0.228846464798971
Riok3	0.28253303488961	0.308676245951585
Ripk1	0.123682403414969	0.127689766914455
Ripk2	0.152334041829584	0.167644008910684
Ripk3	0.00589709711163649	0.00679894651686529
Ripk4	0.0218290958454214	0.0117766652020204
Ripply2	0.0330867993159712	0.0525186898405694
Ripply3	0.0090081734779661	0.00961538461538462
Rit1	0.101596889790167	0.129109910214695
Rit2	0.328634621468552	0.450680490108935
Rlbp1	0.0909824938534422	0.0526818813140881
Rlf	0.317041868416389	0.338416345054734
Rlim	0.167909537313203	0.17538775437974
Rmdn1	0.273622675549976	0.302273938790423
Rmdn2	0.100416277004706	0.119281695723791
Rmdn3	0.139044071007469	0.174850533516326
Rmi1	0.0647354390445888	0.0725904250787205
Rmi2	0.0728176361619323	0.0743859108634308
Rmnd1	0.202756674221919	0.238177754518892
Rmnd5a	0.248667749336454	0.262885909047122
Rmnd5b	0.120848495903613	0.116965083124842
Rnase1	0.00680942067691919	0.0117766652020204
Rnase4	0.0392830435104436	0.028856827723983
Rnase6	0.00340465113863222	NA
Rnaseh1	0.0964247224302858	0.104764026773168
Rnaseh2a	0.0941107998678096	0.10612533413558
Rnaseh2b	0.143451387178697	0.156368131279059
Rnaseh2c	0.034799628933535	0.0360794855149513
Rnasel	0.141415462524302	0.112722512769899
Rnd1	0.0763340138359466	0.0774859234581707
Rnd2	0.0565054046094097	0.0780414748041559
Rnd3	0.160226734751884	0.128936275104679
Rnf10	0.211524038518976	0.228353080262269
Rnf103	0.204720815814874	0.206305582461648
Rnf11	0.16287110479939	0.171690354125726
Rnf111	0.288825391940692	0.313960096445631
Rnf112	0.198387516288787	0.202571760169441
Rnf114	0.131832034274535	0.141475673373594
Rnf115	0.235731898943332	0.278813993659093
Rnf121	0.227523968473911	0.239254575397562
Rnf122	0.106589478298901	0.127171349237448
Rnf123	0.177414496361452	0.205409933002665
Rnf125	0.0210184824527239	0.0353496115770016
Rnf126	0.0875701097168928	0.090878634693882
Rnf128	0.0841755734347576	0.124576913045323
Rnf13	0.251610894914611	0.285685751510715
Rnf130	0.399872481889036	0.412331127999471
Rnf133	0.0245754202999686	0.0144239104294098
Rnf135	0.0575192616179806	0.0607981302230216
Rnf138	0.184729465900784	0.190304643254083
Rnf139	0.107239238049121	0.110968299008149
Rnf14	0.190740679463422	0.227815893681178
Rnf141	0.13967673310287	0.161322294051651
Rnf144a	0.290847745933025	0.337081890118176
Rnf144b	0.12615479212549	0.127200281504654
Rnf145	0.195972135928037	0.237983928276491
Rnf146	0.164538199038167	0.16973709516705
Rnf148	0.0251528222352929	0.0117766652020204
Rnf149	0.139977777695043	0.162040583937223
Rnf150	0.421182086599696	0.405067306274332
Rnf151	0.0170256241186786	0.0166558746885991
Rnf152	0.198433283659306	0.309219722257379
Rnf157	0.326168686211677	0.427010116508493
Rnf165	0.368685781390979	0.320859305609666
Rnf166	0.0937841970280894	0.104109804057996
Rnf167	0.0994730598653458	0.100612423447069
Rnf168	0.146913475812227	0.15606636886516
Rnf169	0.320986796063293	0.316407318851405
Rnf17	0.0509110174515212	0.0516328055847746
Rnf170	0.119728266882954	0.144365999120644
Rnf180	0.290887984779788	0.299781815044841
Rnf181	0.0710310713531554	0.0772827076056425
Rnf182	0.181431859505894	0.166397300011907
Rnf183	0.0096301983433204	NA
Rnf185	0.162938688101792	0.194126796702351
Rnf187	0.104593714214705	0.126452522724696
Rnf19a	0.206516200725749	0.207662246948012
Rnf19b	0.142522202218814	0.143614023829388
Rnf2	0.152931493183133	0.159232424516733
Rnf20	0.223881556945954	0.258153041188508
Rnf207	0.0450267006096253	0.0762449039547257
Rnf208	0.0442421067609412	0.0474502040248439
Rnf212	0.00481493172198371	0.00961538461538462
Rnf213	0.0822281704977723	0.109795849913002
Rnf214	0.270957463128072	0.296718454111331
Rnf215	0.11542712164048	0.122979033580994
Rnf216	0.314921913848504	0.357880949833124
Rnf217	0.280754737455056	0.305076489833
Rnf219	0.134321785167756	0.139239808194426
Rnf220	0.185525249204368	0.305905129489834
Rnf24	0.2313538632076	0.240511085239586
Rnf25	0.139415948818428	0.159367442180304
Rnf32	0.163033964712426	0.192899495510884
Rnf34	0.113922081329533	0.129093377850182
Rnf38	0.308996577425817	0.302952242319912
Rnf39	0.0198868805695645	0.0235582318451527
Rnf4	0.157531642417755	0.169650582745972
Rnf40	0.136277381485453	0.148350030220534
Rnf41	0.188523016813619	0.186661654870089
Rnf43	0.0435127686561794	0.0419474088395624
Rnf44	0.147364283409528	0.140742113724801
Rnf5	0.0738149314534109	0.0754515378432896
Rnf6	0.0950045869943835	0.115638000493647
Rnf7	0.0730131026604051	0.0894097378872202
Rnft1	0.132466175902155	0.10369219846838
Rnft2	0.224735918439677	0.269762097647031
Rngtt	0.364729411706102	0.375991929977681
Rnh1	0.0761043485245804	0.0898504729455958
Rnls	0.130865154933874	0.134435605905647
Rnmt	0.190437369640087	0.180426399836159
Rnpc3	0.258341350840571	0.322129870535833
Rnpep	0.16502856511239	0.190772748688285
Rnpepl1	0.130683510463007	0.1373266004714
Rnps1	0.154240762077357	0.163974033210806
Robo1	0.512185582016414	0.552989454993602
Robo2	0.628308505960942	0.652046830665521
Robo3	0.109418345831714	0.0625472374263511
Robo4	0.0338434477848815	0.0224405084677475
Rock1	0.430269968414515	0.427356192813877
Rock2	0.407418726871212	0.397400263787473
Rogdi	0.104668147231143	0.135071772854289
Rom1	0.0117948094994174	0.0128495648973275
Romo1	0.0354887384824784	0.0379510707571278
Ropn1l	0.0417920515547425	0.0437483084145669
Ror1	0.269781842185078	0.253520920694191
Ror2	0.178642497593515	0.216660715450946
Rora	0.443467799023415	0.65009388385436
Rorb	0.283870513948547	0.273872630919634
Rorc	0.0180587285751863	0.0245207521588243
Ros1	0.022611286030728	0.0256482723860478
Rp1	0.0132794629366656	0.0135988359894568
Rp1l1	0.00456784001096125	0.00961538461538462
Rp9	0.195393690502629	0.234406330578139
Rpa1	0.153195886737659	0.162670013748993
Rpa2	0.0484844123533432	0.0593640650531394
Rpa3	0.0645909417318428	0.0660197679799316
Rpain	0.0753952760809407	0.0808870431106759
Rpap1	0.119834173801756	0.133148899056147
Rpap2	0.145062641468773	0.180992908728362
Rpap3	0.1476195792288	0.173481178313174
Rpe65	0.0123871163254869	0.00912191262043974
Rpf1	0.109876687790581	0.0962205557182347
Rpf2	0.128286865008117	0.134097650186148
Rpgr	0.254923092956142	0.284252120131258
Rpgrip1	0.0519014530475643	0.0481660733593387
Rpgrip1l	0.219810527917255	0.262847052507602
Rph3a	0.254574698713586	0.307992210497355
Rph3al	0.0784927542371302	0.065554307252967
Rpia	0.117469964767978	0.137193729357852
Rpl10a	0.0728139874669525	0.0778267856730464
Rpl12	0.0632244649074386	0.0694467864012305
Rpl13	0.0583036941743142	0.0685370267652125
Rpl13a	0.0902105212442876	0.0931041557058898
Rpl14	0.0583009117206716	0.0710891359506356
Rpl15	0.0591545676458479	0.058474000641366
Rpl18	0.0403332366372594	0.0430880974026814
Rpl18a	0.0424767313768604	0.0421392898653064
Rpl19	0.0466933328020095	0.0563386526944821
Rpl22	0.107227726505131	0.123603801429436
Rpl22l1	0.0515882016658812	0.0667169797178211
Rpl24	0.232239116166214	0.255506030545396
Rpl26	0.0604016660550131	0.0665303960495849
Rpl27a	0.0521240854776637	0.0582218987518791
Rpl28	0.0554372341659176	0.0521950048771043
Rpl3	0.102262001742821	0.108675218457161
Rpl35a	0.0627625573039822	0.0754055694116261
Rpl36	0.035898746650399	0.0426821556845354
Rpl36a	0.0360653864962272	0.0393166756987773
Rpl37a	0.0603849714295038	0.0583562591407605
Rpl38	0.0671946992193928	0.0654406848587213
Rpl3l	0.0198561551035461	0.0290023250645869
Rpl4	0.102476070843968	0.0985453379425148
Rpl41	0.0837478135491853	0.08409590803115
Rpl5	0.102266891782532	0.115706114551305
Rpl6	0.100141365468323	0.120602362483436
Rpl7a	0.0643199014113086	0.0661157184661117
Rpl7l1	0.100768987996752	0.103608923494582
Rpl8	0.0635000437550176	0.0681180824885023
Rplp0	0.0479767928016209	0.0446270160531505
Rplp1	0.0415984133256027	0.0319053755514668
Rplp2	0.0670024291206962	0.0745965764121833
Rpn1	0.136551806045912	0.129051140790187
Rpn2	0.212525584717317	0.236033667624742
Rpp25	0.0132794629366656	0.0152043123112404
Rpp25l	0.0242208642373507	0.0252295228949183
Rpp30	0.121372708346235	0.123657883235378
Rpp38	0.042572039607321	0.0476455136750684
Rpp40	0.0406157822575245	0.0428901848565106
Rprd1a	0.259379904407113	0.286725160818513
Rprd1b	0.241165929128932	0.258827204657872
Rprd2	0.272216780132757	0.310669757275915
Rprm	0.0293104754924558	0.0272052195500258
Rprml	0.0209187398039312	NA
Rps11	0.0488400897965579	0.0456551730990128
Rps12	0.05107545394812	0.0590015448824837
Rps13	0.0755094283004639	0.0816872244871932
Rps14	0.085069799162326	0.0888230036999366
Rps15a	0.119471148830931	0.126746797220519
Rps16	0.0455349778342007	0.0482632509669452
Rps17	0.0624428326230354	0.0797256378093508
Rps18	0.110570691004609	0.11927986128953
Rps19	0.0803996721896732	0.0824664726089169
Rps19bp1	0.0493775551418765	0.0436507960374978
Rps20	0.0727623215814113	0.0798881525090235
Rps21	0.0408347137355285	0.046660864754361
Rps23	0.0560548401911066	0.0529562693939122
Rps24	0.0890627077322234	0.100330602366295
Rps25	0.0702369122012563	0.0639691474657862
Rps27a	0.0702706903232917	0.0751421562928144
Rps28	0.0631649671742978	0.0609268285009876
Rps29	0.0404946369893029	0.0463094795404127
Rps3	0.0750596360445203	0.0768481305929129
Rps3a1	0.0669560166136202	0.0745965764121833
Rps4x	0.0690780044424785	0.0674072889299875
Rps5	0.0662441121191136	0.0570254434234736
Rps6ka1	0.138182193906375	0.158711562927144
Rps6ka2	0.301957020577598	0.324969620674803
Rps6ka3	0.398780228604052	0.366347643563663
Rps6ka4	0.0693489764758567	0.0809602634064621
Rps6ka5	0.375495174439043	0.316150327264444
Rps6ka6	0.12129195081602	0.126467174495586
Rps6kb1	0.315261401081813	0.360318142626005
Rps6kb2	0.134887919130873	0.147798693896232
Rps6kc1	0.353131034467772	0.402085135957425
Rps6kl1	0.160906032628432	0.182205823334672
Rps7	0.0814531114599946	0.0843481594802661
Rps8	0.0578751956839283	0.0559266793114787
Rps9	0.0759394540558583	0.0859893230383461
Rpsa	0.0685316053642453	0.0654406848587213
Rptor	0.439571606164032	0.500976211619387
Rpusd1	0.0609755120717251	0.0636045055989085
Rpusd2	0.0373642806987458	0.0280431470571369
Rpusd3	0.0501937240518229	0.0679935992464181
Rpusd4	0.0500859950107684	0.0410327421119709
Rrad	0.00761320788697256	0.00961538461538462
Rraga	0.0373229234155616	0.0398966017521879
Rragb	0.173402421488004	0.22582196296811
Rragc	0.144988570486435	0.153236862331044
Rragd	0.126653833196738	0.139769189325513
Rras	0.0183758796245213	0.0235582318451527
Rras2	0.259673808096535	0.201374650173783
Rrbp1	0.233537025635981	0.318089837049932
Rreb1	0.190431475260192	0.215077130215307
Rrh	0.0425356017613009	0.0481303517910324
Rrm1	0.105572500784611	0.116560704519122
Rrm2	0.0472044957543839	0.0378812074991085
Rrm2b	0.0991990201090812	0.118227767866648
Rrn3	0.177994886125246	0.206473969742828
Rrnad1	0.162634544622996	0.1923606934021
Rrp1	0.169726896136226	0.180144643903716
Rrp12	0.124064063070351	0.135460936713965
Rrp15	0.128196604376552	0.150067128368639
Rrp1b	0.175916916262973	0.201480124282033
Rrp36	0.0917395469902357	0.0989643227079553
Rrp7a	0.0753938031715035	0.0712057904920269
Rrp8	0.0501813599599575	0.0543898447359103
Rrp9	0.091742252815345	0.101245632118596
Rrs1	0.0308430472360683	0.0590575845636615
Rs1	0.0170725404053279	0.0192334367747743
Rsad1	0.101709410668221	0.122854848408694
Rsad2	0.010214427035104	0.00961538461538462
Rsbn1	0.218172825988414	0.237495419564823
Rsbn1l	0.227703208030632	0.222865473421628
Rsf1	0.363571159666116	0.395709584506765
Rsg1	0.0330867993159712	0.0389779058432763
Rsl1d1	0.145783762943095	0.169594596568975
Rsl24d1	0.0396514253300999	0.0513472367222712
Rsph1	0.0451981469286729	0.0496794518171089
Rsph4a	0.0262133428791419	0.0308510815298651
Rsph6a	0.0228449207268348	0.0155959978225813
Rsph9	0.0859226349439998	0.0791098637714622
Rspo1	0.0254637422256944	0.0387283991034839
Rspo2	0.122378989705951	0.129401578397007
Rspo3	0.114749904957561	0.0905427166098406
Rspo4	0.00833989972832039	0.0228266629699302
Rspry1	0.276122698050919	0.314778984701191
Rsrc1	0.346146575772952	0.369495198731009
Rsrc2	0.271566738792756	0.291841631526194
Rsu1	0.255750705230174	0.270076783099305
Rtbdn	0.0922459797452258	0.111948010050916
Rtca	0.131941499261284	0.154119733370267
Rtcb	0.144956494419056	0.160677826859976
Rtf1	0.244911444374979	0.258884383703822
Rtfdc1	0.147461811398959	0.157346514628149
Rtkn	0.0719133142646323	0.130998964959599
Rtkn2	0.11511700455519	0.14302275971737
Rtl1	0.0458972160830765	0.0741433211952703
Rtn1	0.514986428507694	0.485982576793834
Rtn2	0.124859984038982	0.110983162981211
Rtn3	0.502573886153071	0.532082902993389
Rtn4	0.430182687974522	0.417068514910449
Rtn4ip1	0.105266058471423	0.122934586529348
Rtn4r	0.149628160853128	0.119939791257408
Rtn4rl1	0.233970482565787	0.223116450361286
Rtn4rl2	0.0736037504864646	0.0135988359894568
Rtp1	0.00761320788697256	0.00961538461538462
Rtp2	0.00481493172198371	NA
Rtp3	0.00340465113863222	NA
Rtp4	0.0126311827134699	0.0135988359894568
Rttn	0.192621494423229	0.226758082370912
Rufy1	0.187088675650025	0.230436948466292
Rufy2	0.297018223246607	0.338247597645475
Rufy3	0.344223229208373	0.371160581968598
Rufy4	0.0117948094994174	0.0235582318451527
Rundc1	0.0964733233737244	0.0961371365403495
Rundc3a	0.154524784659275	0.177659648380514
Rundc3b	0.316083806970432	0.350894446529724
Runx1t1	0.493488280675169	0.479322589277988
Runx2	0.190983643080198	0.162749102519731
Runx3	0.00340465113863222	0.00961538461538462
Rusc1	0.144430715014392	0.160885745571254
Rusc2	0.244352873263291	0.274497385147346
Ruvbl1	0.104640429238083	0.116155021981201
Ruvbl2	0.101072674320512	0.118967865904524
Rwdd1	0.106598569727208	0.130634942582001
Rwdd2a	0.0192965028728213	0.0366371652723655
Rwdd2b	0.0456400648110932	0.0533903865100036
Rwdd3	0.0932148054042375	0.104188399453381
Rwdd4a	0.106598964271566	0.113685477442688
Rxfp1	0.149528953329513	0.113959938680402
Rxfp2	0.0363307397812542	0.0765369278600096
Rxfp3	0.0192965028728213	0.0245207521588243
Rxra	0.0889825600515829	0.13835635779683
Rxrb	0.0795484120817478	0.0941506398776455
Rxrg	0.161679146561259	0.0981141220755457
Rybp	0.245573768859447	0.251497324774293
Ryk	0.271677504991992	0.299151623793985
Ryr1	0.129933707801949	0.13204660271134
Ryr2	0.568819552851395	0.671681312784975
Ryr3	0.472286230745972	0.502652242062139
S100a1	0.0310654835078895	0.0354340841141812
S100a10	0.0539825026615008	0.0430880974026814
S100a11	0.0258303885681663	0.028856827723983
S100a13	0.0339506474252149	0.0409712450746019
S100a16	0.0377358336679919	0.0591664939602039
S100a4	0.0148420787296389	0.021504630445456
S100a6	0.0140656577829948	0.00961538461538462
S100a8	0.00340465113863222	NA
S100b	0.0502495591059632	0.100635958930212
S100g	0.0090081734779661	0.0117766652020204
S100pbp	0.232497403432946	0.256620701883079
S1pr1	0.0762101841308664	0.0814617811471049
S1pr2	0.0306901106603269	0.0328162497897447
S1pr3	0.0431082768685217	0.0359991154611729
S1pr4	0.00340465113863222	0.00679894651686529
S1pr5	0.0201756667084382	0.0522337629017072
Saal1	0.10814058527297	0.117261949038539
Sac3d1	0.0205042903797315	0.0225547682155007
Sacm1l	0.273996397434153	0.317582996962112
Sacs	0.288106624449779	0.363216753031182
Sae1	0.226058117012363	0.2601897147856
Safb	0.277597300194287	0.325759268648432
Safb2	0.276828205856139	0.344972149038686
Sag	0.0404394789357297	0.0486451280796172
Sall1	0.0849219784269593	0.110624874116296
Sall2	0.0804038805839069	0.0977516764294755
Sall3	0.104841532325084	0.162004228989204
Sall4	0.00833989972832039	0.0280431470571369
Samd1	0.0462954500340215	0.0421392898653064
Samd10	0.0729567252996211	0.0904195352703575
Samd11	0.0756501542191258	0.101457596573399
Samd12	0.481301544187515	0.495684756717713
Samd13	0.026439752905591	0.0222597749015685
Samd14	0.109083573585558	0.0947932465530384
Samd15	0.0406622639910539	0.0476455136750684
Samd3	0.031176210116442	0.0132006643172484
Samd4	0.270653591137459	0.451170539682043
Samd4b	0.181944772587553	0.223123181721782
Samd5	0.285379627143761	0.247919671922347
Samd7	0.0145189271414489	0.0350606823013928
Samd8	0.19470698972544	0.202205043722111
Samd9l	0.0318030820881362	0.0281999381429958
Samhd1	0.119833283159879	0.15004467861813
Samm50	0.143834096504643	0.189277484983748
Samsn1	0.0327183003241372	0.0389779058432763
Sap130	0.314397127293231	0.348386193274866
Sap18	0.0945357598867637	0.103466753524887
Sap25	0.00833989972832039	NA
Sap30	0.0256064674297929	0.021441259081505
Sap30bp	0.191699158711438	0.197336363725996
Sap30l	0.0634399340138128	0.0678644213031556
Sapcd1	0.0201756667084382	0.0245207521588243
Sapcd2	0.0426785428739406	0.051057339977386
Sar1a	0.107699627733104	0.11914611402136
Sar1b	0.154644536110164	0.183600697194371
Sardh	0.0635731152530634	0.0806720968175799
Sarm1	0.139549839392314	0.146580508220026
Sarnp	0.238651307810656	0.265848004102717
Sars	0.210342958004885	0.269215148002928
Sart1	0.121588012472837	0.148682642989865
Sart3	0.177267053293446	0.204077407446098
Sash1	0.3114171915295	0.357827956585624
Sash3	0.0195938886003464	0.0166558746885991
Sass6	0.129559050378623	0.132015244060306
Sat1	0.0815431298843024	0.102244238375742
Sat2	0.059164156629998	0.0646037820329785
Satb1	0.274511420335582	0.279076024758767
Satb2	0.34389984499786	0.0854713979129312
Satl1	0.0096301983433204	0.0152043123112404
Sav1	0.111141353939735	0.116518377958592
Saysd1	0.0704630355271098	0.0689338173285993
Sbds	0.105022765060014	0.0987500853075315
Sbf1	0.213690703498386	0.253307992751661
Sbf2	0.591533032333524	0.576397563651979
Sbk1	0.20274493433807	0.172830279829878
Sbk2	0.00761320788697256	0.0152043123112404
Sbno1	0.339853378276457	0.36185796992653
Sbno2	0.181469297931492	0.185640374358127
Sbsn	0.0897542889083299	0.10885972376443
Sbspon	0.0285385104879557	0.0319053755514668
Sc5d	0.150606150227284	0.173032777565863
Scaf1	0.163488426830254	0.181021782073595
Scaf11	0.221326105170531	0.241446254281919
Scaf4	0.28568139029755	0.30729850814852
Scaf8	0.420838227446618	0.449482171005161
Scai	0.413546858071735	0.440295808534047
Scamp1	0.284686121824972	0.291095618862849
Scamp2	0.148998797727581	0.155293298118976
Scamp3	0.113068745255016	0.127514752042982
Scamp4	0.0096301983433204	0.0128495648973275
Scamp5	0.240671917050077	0.271258677547677
Scand1	0.00589709711163649	0.00679894651686529
Scap	0.1997789826876	0.210903520762329
Scaper	0.492953692800199	0.500288037181605
Scara3	0.0613574047418161	0.0476455136750684
Scara5	0.0316042029619375	0.0589815695662197
Scarb1	0.174860864169052	0.210454787725872
Scarb2	0.215133725336026	0.261601167336143
Scarf1	0.0363358983387741	0.030545775873435
Scarf2	0.0369275251773895	0.044453363452226
Sccpdh	0.110149734215541	0.147239600986573
Scel	0.0516402624294172	0.0718391679612665
Scfd1	0.266020662941671	0.316137288059602
Scfd2	0.331020540660781	0.362683146061071
Scg2	0.0994719728472736	0.136766539673247
Scg3	0.278734254286716	0.257701844454872
Scg5	0.32411487428761	0.367545393358769
Scgb1a1	0.00340465113863222	NA
Scgb3a1	0.00481493172198371	0.00961538461538462
Scgn	0.0202530079111327	0.0128495648973275
Scimp	0.00923920925525629	0.00679894651686529
Scin	0.0256728706006705	0.0265250636511369
Sclt1	0.326632989171598	0.420772379230874
Scly	0.107855861339809	0.156092706737622
Scmh1	0.454630789092678	0.472541262196377
Scml2	0.0897706762085045	0.0982008096200824
Scml4	0.181145207055604	0.181280317326114
Scn10a	0.0127399980227525	0.00679894651686529
Scn11a	0.0253537342698768	0.0225547682155007
Scn1a	0.365312766097027	0.503475528692228
Scn1b	0.0880647387911836	0.137482355083596
Scn2b	0.0885426454923363	0.123070832279941
Scn3a	0.416876479740724	0.43929405393
Scn3b	0.229708772586402	0.204769979851047
Scn4a	0.0096301983433204	NA
Scn4b	0.0397220434367195	0.0739235678230749
Scn5a	0.0694004527659227	0.087052362264936
Scn7a	0.0223031235844867	0.0787165057235756
Scn8a	0.526315775972701	0.546136295039436
Scn9a	0.25171617516854	0.262899178183684
Scnn1a	0.0359310563984309	0.0296482579527008
Scnn1b	0.0212920830714949	0.0128495648973275
Scnn1g	0.0217282084733411	0.0152043123112404
Sco1	0.0713159118180054	0.0791098637714622
Scoc	0.0889899867897511	0.0890864558135652
Scp2	0.0961031006226494	0.110682281575174
Scp2d1	0.00340465113863222	NA
Scpep1	0.127586348398805	0.14317296093111
Scrg1	0.0709419298523712	0.095968331969221
Scrib	0.182456867491644	0.205284135375869
Scrn1	0.271515572399612	0.270710890800014
Scrn2	0.0159711733641918	0.0235582318451527
Scrn3	0.0674256062007041	0.0971071980720382
Scrt1	0.0591235040380862	0.0760177300065537
Scrt2	0.120360983642633	0.0804678958078382
Sct	0.00481493172198371	0.00679894651686529
Sctr	0.0597314393497144	0.0525806108541384
Scube1	0.220193652085325	0.152223873494255
Scube2	0.0846391326574975	0.102156714195256
Scube3	0.0920356933888287	0.0839352030185875
Scx	0.00833989972832039	0.0179908167467476
Scyl1	0.126182751757815	0.143895352491677
Scyl2	0.233135842557134	0.241818931443983
Scyl3	0.158787844147011	0.172653588005054
Sdad1	0.14685497370437	0.163666675086774
Sdc1	0.0415381254395811	0.0353496115770016
Sdc2	0.208683639383458	0.290257128350593
Sdc3	0.210412367352002	0.198174748862957
Sdc4	0.0603222377171362	0.0938945328901859
Sdcbp	0.177193616145892	0.154531144377192
Sdcbp2	0.0234984835131488	0.030545775873435
Sdccag3	0.15377257727856	0.167393156207647
Sdccag8	0.301479267912428	0.30397786264424
Sde2	0.089460629851372	0.100144163101294
Sdf2	0.116035928610771	0.114405959250641
Sdf2l1	0.0224125835596299	0.0334247666788226
Sdf4	0.154472628058757	0.169883399791509
Sdha	0.229041909693284	0.284194827357789
Sdhaf1	0.00481493172198371	0.00679894651686529
Sdhaf2	0.137560665236968	0.147346153946854
Sdhb	0.145342472019955	0.185025144344317
Sdhc	0.133030620264232	0.14733787512595
Sdk1	0.392870166278043	0.414732373481713
Sdk2	0.298672240163022	0.325385667751327
Sdpr	0.0430798686014797	0.0819149388749238
Sdr16c5	0.00340465113863222	0.00679894651686529
Sdr39u1	0.0686480477835433	0.0866876771535177
Sdr42e1	0.0364378198186354	0.0403137900262043
Sdr9c7	0.00481493172198371	NA
Sds	0.0107670138845363	0.00961538461538462
Sdsl	0.0266138510802269	0.0800896684958016
Sebox	0.0066100683836628	NA
Sec11a	0.24582213133826	0.260297349774035
Sec11c	0.108878072904588	0.128456624877341
Sec13	0.107890798134617	0.114169016760514
Sec14l1	0.23174096617445	0.204930462895479
Sec14l2	0.0969417233907469	0.14184515188577
Sec14l3	0.0160269336336393	0.00679894651686529
Sec14l4	0.010214427035104	0.0152043123112404
Sec14l5	0.0530380770358431	0.164242101104929
Sec16a	0.230814597120709	0.250677521908314
Sec16b	0.0368099494693268	0.0572756645825401
Sec22a	0.240843861175184	0.23411126867262
Sec22b	0.162853464476886	0.172284900061582
Sec22c	0.103464065955572	0.103645755475304
Sec23a	0.216849943963494	0.241565075339749
Sec23b	0.146816841365705	0.163802220180437
Sec23ip	0.175599651547065	0.211353130930881
Sec24a	0.278162887222288	0.316137628186451
Sec24b	0.381445773919389	0.46146122952262
Sec24c	0.174334754271044	0.195979918738551
Sec24d	0.180989192392872	0.222534927184238
Sec31a	0.237092287574325	0.269811515612709
Sec31b	0.0163302156247742	0.037264349382002
Sec61a1	0.162833644391719	0.17467020179395
Sec61a2	0.284359153127345	0.351978685727659
Sec62	0.218672103652447	0.228048372337977
Sec63	0.308609176586047	0.30059290118447
Secisbp2	0.186553829364493	0.215190688438007
Secisbp2l	0.214607178336101	0.266722424441576
Seh1l	0.116887988783831	0.117573760061342
Sel1l	0.266499364344213	0.302834225912111
Sel1l2	0.0276534843151472	0.028856827723983
Sel1l3	0.345384225902073	0.199875773442883
Sele	0.00680942067691919	0.00679894651686529
Sell	0.00340465113863222	NA
Selp	0.010214427035104	0.0135988359894568
Selplg	0.0237326427900694	0.0310434866344761
Sema3a	0.229722338422411	0.223790740073942
Sema3b	0.0201756667084382	0.0265250636511369
Sema3c	0.149929019077434	0.161716703092176
Sema3d	0.141435414795449	0.171915578551374
Sema3e	0.203539271637526	0.163724421449067
Sema3f	0.109175179328525	0.105177498981469
Sema3g	0.0226109236215995	0.0196301954936539
Sema4a	0.155528818913729	0.194363666125744
Sema4b	0.158356831404316	0.188385700177367
Sema4c	0.11039290017589	0.0955456166883441
Sema4d	0.234284679951887	0.282372532501687
Sema4f	0.188943915082039	0.173169031994025
Sema4g	0.192537652685182	0.212132610734448
Sema5a	0.275438151775062	0.459557829400373
Sema5b	0.267123061645117	0.265603851537664
Sema6a	0.457575693501227	0.36998928319204
Sema6b	0.138869592890513	0.153130813693485
Sema6c	0.161312659000483	0.12930101114295
Sema6d	0.656303343115381	0.728079901115197
Sema7a	0.186698643809592	0.139025603714521
Senp1	0.228568605312618	0.247173216949661
Senp2	0.250740143538587	0.284008482554707
Senp5	0.248466785045309	0.279447558999964
Senp6	0.417813811575882	0.428757874013581
Senp7	0.402905700765458	0.433581326743668
Senp8	0.0892739355139451	0.0956537436655046
Sephs1	0.146789499567054	0.145308143007229
Sephs2	0.0264330506260548	0.0297837586495224
Sepsecs	0.154025067160025	0.182092677980588
Sept1	0.0177359946152897	0.0158658384210047
Sept10	0.132648214828499	0.132449487395951
Sept11	0.358481925642067	0.276644405022927
Sept12	0.00982879901644583	NA
Sept14	0.00833989972832039	0.00679894651686529
